"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Kuwait","KWT","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","4.43293454106221","4.08611768936499","3.4006357288894","2.83743866011435","2.59624578075769","2.62730896725539","2.26777864460832","2.53673718933713","1.6941725894828","2.36042519950777","2.44843237179696","1.84653191578814","1.77449597623498","2.25137941860771","2.07880930072338","2.32565534305489","1.90426501299787","1.63152191315632","1.52282211399096","5.59880639327414","3.78606978297683","2.38975955121788","2.70532473466574","2.69646629845956","3.70617488833135","3.44764583400643","3.73744244275","3.08210215119795","2.99818063171406","2.86159180198714","2.88557293454509","2.83451579545305","2.73613494439074","2.7188091207636","2.72230731737571","2.87451348020988","2.8645170685963","2.88125341954564","2.77947732836713","2.79402430493206","2.81117830352704","2.75151052152292","2.81516517498202","2.8161628278514","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.1977854445839","2.20256514432137","2.23973468186501","2.24989858379181","2.21513087364604","2.20156570738059","2.19065451596987","2.24858550832922","2.27940410490929","2.26098232122066","2.23032588846771","2.2521222119058","2.1666594362589","2.0961636354139","2.10542446491008","2.15137770204486","2.17118519939706","2.18815973414743","2.25887597687165","2.14645022868686","2.13884414622894","2.12405374898845","2.19471825884582","2.1579084676811","2.16082169780868","2.15722153149231","2.18946892995812","2.26446503960095","2.27294173302616","2.23736275522578","2.27074966321458","2.26054283261589","2.26010169538298","2.17791403660254","2.21233629083191","2.17438893032721","2.16963572551508","2.20798114783041","2.17749258049636","2.17350820353344","2.17378369225429","2.18926982810067","2.18285419192822","2.14182030165194","","","","","",
"Lao PDR","LAO","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.88869820212196","3.00174145270591","3.01577334815015","2.95743343414576","2.97192804441684","2.6410153300301","3.07192726807771","2.64217153253446","2.64239004620937","2.49803113475367","2.69403610573823","3.42225440693936","3.78218809215119","3.57266347718106","3.45950675270346","3.00285758956283","2.99112204365292","3.86991390607366","4.10616730855817","4.20395159412353","3.50576513067685","4.22727304259684","3.32816065333358","3.30265447610529","3.07960190542544","2.95905481159355","2.97999603101144","3.22673728405389","3.05485908893113","3.10723827371779","3.07410719275694","3.06159662762663","3.4746343470574","3.17733104621096","3.21445875173856","3.01591371626178","3.18608363188565","3.17225864686907","3.13949529374215","3.14301506359092","3.22126478075541","3.15611313505995","3.19334969883526","3.21208438895142","","","","","",
"Liberia","LBR","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","13.7860040186859","6.93139822718917","5.61459569810031","3.22559241967839","3.15991818322221","5.38959577494743","4.86479905947004","4.53349953895017","4.95756556263594","3.81687895762385","3.78468257807916","3.71831487278181","3.60028703714993","3.15710142625763","3.10080459038429","3.37718796721403","2.95824876425593","3.43974304538806","3.24859427176789","3.29347819857716","3.78343756487624","3.30548571860478","3.32891443452432","3.3407172660411","3.29043077893039","2.97223540732361","2.97808050356427","2.97501267543621","2.95824209833113","2.97666451389448","2.9496128651584","2.82042177593648","2.81775092782877","2.80737276851964","2.9318647322207","2.96453961451336","2.9900968529031","3.14711158780921","3.00430061236935","2.98119681765355","2.9007629455027","3.05445283772351","2.89809187721781","3.18971746387711","","","","","",
"St. Lucia","LCA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.88535167391814","","","","","","","","","","","","","","2.96415833333333","2.98130081300813","3.08151260504202","3.0080859375","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.23983222611137","2.24541441691834","2.28285718722137","2.28587001192301","2.25407115394235","2.25831207389065","2.23720439958822","2.27893632169135","2.31272280571704","2.29293907847884","2.25936978738913","2.27631564121247","2.18520829359269","2.11692291982936","2.12940148501527","2.16270015234806","2.18317618664536","2.19794442481887","2.27094559444522","2.16217317466018","2.14757604471493","2.13361443244887","2.20050034092645","2.16593511447179","2.1677269929753","2.17381421656164","2.20737634694684","2.27225658501331","2.28202239199694","2.2420251219331","2.2673953802334","2.25682006171265","2.256969787473","2.18270005093799","2.21533417349849","2.18189947149551","2.18314103195643","2.2187516630878","2.18681035042334","2.18425552708779","2.18633885036971","2.19427550884618","2.18687128938266","2.1515746010716","","","","","",
"Least developed countries: UN classification","LDC","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.492576978736823","0.497790238474242","0.543106207201924","0.523864220177735","0.490839150977729","0.469533848910614","0.474029370254559","0.497160145154545","0.520951669738111","0.521982537787627","0.521921162513688","0.520803665186932","0.515685710651486","0.526245589199839","0.529651926271202","0.528566710900144","0.520534876363941","0.539129160813368","0.530976912475008","0.542093376711603","0.519619615678134","0.533555810875347","0.512651607612354","0.498338866547473","0.60083303866019","0.603241202763573","0.597954628389143","0.559781206477775","0.58910540648316","0.61233676511717","0.640642543956846","0.659069261649857","0.658689939590044","0.773618719806686","0.775145118171458","0.806448455857801","0.825675357477061","0.820388449524949","0.84504045459976","0.888215407779285","0.897242366074375","0.887274312088749","0.926687464205269","0.935571694366143","","","","","",
"Low income","LIC","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.508365044592945","0.454818212326125","0.512692370587837","0.505525061219574","0.504452456602663","0.558826898568964","0.562743565114458","","","","","","","","","","","","0.82691489731953","","0.847958190830995","0.898756022407304","0.889528006845972","0.833733860226811","0.796728959930965","0.798221661454916","0.770957801569655","1.20667120398258","1.25352792193881","1.24045115192508","1.2238602800559","1.10240095178565","1.2167726950203","1.18733137617679","1.15353094282698","1.16737178055518","1.17264524931284","1.1964660077646","1.16894231335833","1.1292491207023","1.01086894361318","0.94889646931565","0.898273375307241","0.819768187337478","","","","","",
"Liechtenstein","LIE","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.841946393989302","0.875645426985423","0.89243664586251","0.74692608446355","0.705039388973813","0.678190505615777","0.712519943211887","0.798650140871671","0.853432311782114","0.752082041384129","0.872152294218696","0.919546861358263","0.993225976802026","0.766538040261006","0.792036859695508","0.717631434747462","0.759985539139926","0.642025595439629","0.638667697730962","0.701333821110326","0.745897149841336","0.902420563433082","0.83236114135311","0.949998693490903","0.983134967387143","1.05096993832549","1.09362423860217","1.10531434892855","1.13985338100265","1.22960216706089","1.29742789500486","1.34866845277327","1.27598304940866","1.39794110563248","1.34446971546163","1.31862077743256","1.33407746772718","1.33933108506786","1.45649532597152","1.3615816947128","1.44746262862323","1.42449548175777","1.54389458056343","1.71722317614838","","","","","",
"Lower middle income","LMC","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","1.3257245728051","1.34638673208284","1.3891303156883","1.40888115978748","1.40581416539667","1.42005471627441","1.46222669543043","1.47243909886449","1.51881245155635","1.52395055461492","1.52869781732039","1.52494466920531","1.53518795794948","1.54499150081758","1.58613953936825","1.61405582463496","1.61141710753179","1.66394780773625","1.6308830199239","1.63480015650233","1.69196883957878","2.02895707371795","1.99581368650736","1.95751301374768","1.95808648302766","2.02381235493034","1.98822540917965","1.93210891332427","1.95086034245334","2.00770972530424","2.00946110175678","1.99904513369876","2.0466326566002","2.05442158976835","2.06219975683364","2.07625076876753","2.12087848153702","2.21302868359753","2.21628182455817","2.1465042045477","2.29501180432688","2.35158105557289","2.25206217128142","2.2559280480889","","","","","",
"Low & middle income","LMY","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","1.57350217734234","1.60032607001574","1.82488077164611","1.82093197580979","2.00684829784304","1.98313236873221","2.07971376644133","2.13285162863227","2.1974667800347","2.22759152456019","2.34125763127841","2.10857200748665","2.12642035103576","2.16196682425019","2.15422715060902","2.17547705906067","2.21117897800833","2.21816789683177","2.26255691504734","2.27708173238409","2.23109150506932","2.20084616019924","2.24672928436569","2.27565575549301","2.28460467128164","2.35108280508365","2.37205440987846","2.39609135766767","2.43706581693388","2.43579889130022","","","2.51194230673488","2.51581161463777","2.51832099280273","2.53257556940423","2.55831543739297","2.52848776228772","2.4988946554668","2.48439170881121","2.49031271355233","2.48182296775325","2.49821778929017","2.56916133481004","2.5911897706372","2.6211851799554","2.65112690745869","2.65746959709202","2.73760136064869","2.73613821932415","2.71990135405992","2.81158011131432","2.81625082962826","2.77525130029726","2.76646536297742","","","","","",
"Lesotho","LSO","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.8516785714286","61.0055454545455","107.308","109.238","","","","","","","","","","","","",
"Late-demographic dividend","LTE","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","3.62998161600121","3.60818587540445","3.58489942740483","3.74467032736595","3.79033850481872","3.71235429695721","3.67654966691176","3.63769956866079","3.68269210456972","3.64974312089798","3.60810015991611","2.45990258494647","2.4907583456882","2.50040412178858","2.47590713800348","2.53640450497424","2.56377554358159","2.55521851559619","2.58671939551687","2.57842364562248","2.55494590852341","2.51036872885281","2.56201139301815","2.58885085016646","2.61800613577459","2.70535337976898","2.71966807431724","2.741192810676","2.75303446044765","2.74714667963432","","","2.76146724399297","2.7727719276564","2.80549392542598","2.82771975212957","2.83150640462678","2.82493286169269","2.76303798898457","2.71604334437276","2.72868725403695","2.70639433062277","2.73782732855584","2.80811581358104","2.83489366781958","2.88203454512821","2.91233784060148","2.90677610122388","2.98594714278568","2.98484105368042","2.97874428746242","3.05816976022879","3.04202587137794","3.01571050363895","3.00592111916002","","","","","",
"Lithuania","LTU","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.00977799386069","1.92166456873845","2.13777454476672","1.85960986514664","1.67349211376031","1.72284461079411","1.7329967801224","1.7194026244772","1.70577920359548","1.55682319021559","1.48274095462253","1.38592492000953","1.41123320064358","1.57129372696313","1.62409985476542","1.60345380803459","1.57696749640195","1.42848774120227","1.91084120680338","1.88739387967781","1.87505544403487","1.81344972750513","1.83392770693308","","","","","",
"Luxembourg","LUX","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","3.48605583356588","3.47291762979413","3.45791782219476","3.37514011031937","3.3675444234927","3.36925429999172","3.32075497039225","3.27274041983643","3.28696460971893","3.26476595344556","3.34812360084714","3.24978933678567","3.24192309604982","3.19654530163188","3.11654381838581","3.14111759344196","3.07672997386243","2.94209931024902","2.94960803678322","3.19467090265098","3.09786710770995","3.02764712796274","3.00797159979642","2.9931419465796","3.00723286866631","2.99506545202211","2.99619797784166","2.94371322390833","2.9306950613552","2.94411027248071","2.95214657952291","2.93277011216722","2.91049613240108","2.92891850904251","2.86646429124958","2.64139550571647","2.641620668701","2.55434254529028","2.45093369353208","2.45697498601454","2.46006423829434","2.49694435838335","2.57238856363624","2.56514457118646","2.62041983676632","2.63285009394907","2.61848016753674","2.61654353685429","2.59926437041628","2.62548414911401","2.59741787984523","2.61940300473203","2.60084496200793","2.52980444646692","2.5305132560852","","","","","",
"Latvia","LVA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.31651879298651","2.2772314359372","2.28582966796692","2.05436497826632","2.02359282215884","1.90836225406098","1.8627973378488","1.70463417387398","1.65751575310201","1.69906514915147","1.69692249529266","1.70454403544759","1.66816306270601","1.65772048633924","1.70877688359798","1.73399448199539","1.72306699704681","1.642401728317","1.79163060174811","1.71346605987025","1.59945186046764","1.63171454097193","1.60700261350354","","","","","",
"Macao SAR, China","MAC","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.77635386985074","2.5287160421531","2.73560038648111","2.914597248208","2.80520918621235","2.69800118084747","2.69928750642549","2.62139232152752","2.99881147068899","2.94887664596944","2.91974942179927","3.01783629626052","3.02640441384171","2.93762002839621","2.89077943953361","2.96285126556109","3.07760828146403","3.0863768850146","3.07590257231684","3.09013892941538","3.11962939568644","3.07055261385376","3.20631776373785","3.14490092462569","3.25271981304692","3.17866615555581","3.14967845417596","3.1074857550279","3.02446136268927","3.07700479695765","3.22880072720816","3.22200421653599","3.17760077573188","3.08840923909974","3.08346914997856","3.14169719961183","3.22864688556216","3.27230502898116","3.22320645087116","3.27612558523758","3.13431337082482","3.36099664850636","3.15211648425988","3.15380128416839","","","","","",
"Monaco","MCO","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.06335826391752","2.5634629026848","2.3753667642347","2.37208490998137","2.84139553913009","1.83411816224218","1.75488868384398","1.44532260031711","1.21854583509225","1.21710167843849","1.28763843789209","1.27687252405228","1.34874705858313","1.39982443022031","1.44750922942356","1.39371681089073","1.42848716302108","1.43237769030342","1.40625111375514","1.45956167883582","1.44189378113568","1.62814472220901","1.49388903982915","","","","","",
"Madagascar","MDG","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.38623500744838","","","","","","","","","","","","","","2.669576","2.67283555555556","2.63565625","2.61227759197324","","","","","","","","","","","","",
"Middle East & North Africa","MEA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","5.47702929421037","5.76230246415647","5.81389127678716","5.49984299745867","4.94678047706337","5.23909504809946","4.99833442397663","4.79615724232002","4.25763578498171","3.94406462149119","3.35749222474875","3.00598704411236","3.14234811634458","3.19440333974559","3.19107572090881","3.25919038736155","3.07931628473558","3.06327411081011","2.94032793314872","3.02899314277506","3.15096986446255","3.05115428685164","3.09903700359875","3.03584886326356","2.8829705098085","2.82303781772551","2.59314545431176","2.80730370750095","2.89208491097537","3.10433447174406","2.92889202230375","2.84899226810844","2.96996269647351","3.00601757040688","2.93971738576064","2.92858969967227","2.77097769312953","2.78936237184682","2.82249202649032","2.80808361857517","2.81972042968366","2.82091630250191","2.7891676640183","2.81874258727537","","","","","",
"Mexico","MEX","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.9399879137155","2.78650693170541","2.74551278859318","2.77120531029332","2.78085499815351","2.90943990442469","2.81771210360266","2.90919383918314","2.86875757990109","2.82243002975816","2.80164219064636","2.8680766650442","2.78241503217324","2.65516528838873","2.65618866221226","2.78758281221358","2.76563419284352","2.72968962296343","3.07946107585957","2.57459088313738","2.55647937707323","2.55625510599977","2.54981843101521","2.59148084663673","2.52556022717443","2.57206998073059","2.60901633408141","2.67083274857583","2.61261153466994","2.65597349608555","2.65933994336096","2.65535770652185","2.6625174269881","2.6404136592073","2.61077908184318","2.62315799705004","2.64738874763949","2.74545985009383","2.64582011132324","2.65679254143768","2.63825742518481","2.5889655327463","2.55255779477313","2.55491001996601","","","","","",
"Marshall Islands","MHL","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.03475862068965","2.90831034482759","3.05583333333333","3.09403125","","","","","","","","","","","","",
"Middle income","MIC","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","1.57350217734234","1.60032607001574","1.82488077164611","1.82093197580979","2.00684829784304","1.98313236873221","2.07971376644133","2.13285162863227","2.1974667800347","2.22759152456019","2.34125763127841","2.17383541520988","2.19161039498075","2.22484908159298","2.21607243512962","2.23536199326142","2.26903495515425","2.27399034080988","2.31719165333321","2.32791839370344","2.28061521516918","2.24654060299077","2.2954725568741","2.32477688314109","2.33176173505454","2.40039450957764","2.42111053927813","2.44390570122858","2.48534715672558","2.48473584077364","","","2.54697431939671","2.55118815844205","2.55639801210346","2.57222754977647","2.59929234981137","2.57035273608623","2.53649775945231","2.52063672075707","2.52781787369339","2.52010806451505","2.5401090922439","2.60852102957108","2.63078124785719","2.66284143184675","2.69217237144848","2.69702656075359","2.77883409773395","2.77767906808437","2.75993966610503","2.85407668034031","2.85969443748287","2.81858978383196","2.81102426655225","","","","","",
"North Macedonia","MKD","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.99018606381817","3.72920633546824","4.2325074730892","4.33630136821901","3.97419725624574","3.95810497205695","4.37011962768345","4.32587692610836","4.52239864512806","4.65660010346772","4.32672381559085","4.05391053171732","4.07501857877894","4.02747038318071","3.73028478788484","3.1381942660853","3.11274039496118","3.08961240089796","2.98766527993532","3.01109667621933","3.0276741066725","2.90580098948712","2.86318903679247","","","","","",
"Mali","MLI","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","3.13320611774088","3.18025442247462","3.1611945094259","3.17866064299043","3.1886804171982","3.2055408228021","3.17929095983689","3.17215608981644","3.18515223338936","3.21457455532619","3.17547336341987","3.20765956615013","3.19303401360544","3.31366690472373","3.48079351394658","2.58681142204216","3.07674016787326","3.09731897793149","3.12095874498258","3.1088124590683","3.06201923076923","3.0470610726667","3.11935660735212","3.1402432299526","2.99376062808267","3.21104247878927","3.21438879212999","3.10558911796257","3.11575895245669","3.05620880007461","3.16080098553105","3.1354275194327","3.12666442200319","3.10427685606581","3.06409027951227","3.08962704606174","3.10627015823322","3.05957012922899","3.08084755430175","3.06857877933777","3.06261336122898","3.05296552258253","3.04585553073266","3.03149062153256","","","","","",
"Myanmar","MMR","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.645715540595927","0.609347442242049","0.519198056537638","0.567323326699995","0.54730827429356","0.563644981960091","0.582936851381627","0.573465969671873","0.556430105190311","0.586501620577745","0.590123469966342","0.573995066899866","0.58470069993701","0.642525144594127","0.610544667336173","0.605807570342236","0.46188577436974","0.386502922957914","0.40798883930306","0.400370582235294","0.398075887507124","0.451461216917109","0.497447365204003","0.546974081776243","0.589387434621922","0.613370181221185","0.620782367994813","0.651083482764271","0.720389807204684","0.785527074081466","0.695139620480141","0.709737285414941","0.699710888259968","0.837600405072459","0.778642501919968","0.850544324039581","0.821393753462258","0.64867640614186","0.714656980813099","0.892616149132822","0.998156107440321","0.707087582387142","0.774153264439815","1.12028822430838","","","","","",
"Middle East & North Africa (excluding high income)","MNA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","5.15272841658681","5.16562703943383","5.20408611396265","4.73914520335152","4.4368583122341","4.65131915401968","4.40934066225432","4.46497483071593","4.06214525573653","3.67284069238846","3.10522380342221","2.93350644028901","3.26332363846248","3.2082246043764","3.11982642034838","3.07642424928253","3.16541642470257","3.27767640317162","3.09085431661031","2.96192246935057","3.02599265461858","2.90584483856252","2.85557861741488","2.84968327589503","2.86723542149789","2.89507092993331","2.6251209694183","2.98283898477839","3.08674909382462","3.10406115009615","2.97088688208142","2.90481610300873","3.03713338912991","2.99880262209011","2.90949131948401","2.89740353414844","2.78332256359631","2.81792458072012","2.8432133476269","2.87056667286201","2.9031460499452","2.91019348595568","2.9086443495778","2.85919775739966","","","","","",
"Montenegro","MNE","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.91815169270591","2.02530408663548","1.89620126091255","2.15558457274711","1.79404364847407","2.19548532001874","2.28338153729174","2.19879925786681","2.2896175976581","2.31174334140436","","","","","",
"Mongolia","MNG","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","2.89153069476584","2.87388421571126","2.9815527035438","3.0646458863763","2.94656735010927","2.93074757783467","3.18691892022227","3.29943226578381","2.97243226838329","2.94180392685314","2.9392826130519","3.54289995312395","3.46703675816401","3.43958025525428","3.36627406941975","3.1320982162975","3.26496172473698","3.20518527600054","3.18144801397012","3.28840856749194","2.85840258918691","2.75662590787415","3.37918107636414","3.35922237717905","3.51910784315569","3.50570234668523","4.98426012454379","5.49513509776005","7.3684451102704","3.87725674957361","","","","","",
"Northern Mariana Islands","MNP","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.524301378507898","0.487750520256876","0.524293746085438","0.467203459315019","0.432020125507479","0.38860637610783","0.405398097112802","0.441421785317161","0.404102456720618","0.477469624159662","0.37993012952512","0.387767172244071","0.304865476005016","0.240250227393448","0.180275298236091","0.155984647172898","0.157574614792346","0.164243324164456","0.170807553250045","0.172760522996337","0.173570249607976","0.168314141458136","0.177130490587142","0.172899928331636","0.177388859061556","0.162683623382697","0.170778349296396","0.170200573582375","0.175011511705703","0.188138403555604","0.209427321566452","0.207686953914822","0.237871102863347","0.229442694791141","0.214695676810086","0.226506206563805","0.248144487026462","0.24381816820332","0.262529617496953","0.274652635823228","0.311109178585241","0.295669179768364","0.367655636292582","0.724199701443025","","","","","",
"Mauritania","MRT","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","1.08684651060677","1.85818519966038","1.78678287162144","1.75631951466127","1.47489819880587","1.48610351740477","1.46771921157479","1.41849847742678","1.48498947103184","1.36936262003062","1.27242205560323","1.22084514982953","1.39937256370937","1.4343648994549","1.60086452398025","1.58406436080094","1.75578243346667","1.59348254633144","1.78399869814401","2.19566339623095","2.24124447717231","2.39555269573312","2.38250174845592","2.21973972239606","2.33887215171591","2.44979035099726","2.44247068384999","2.49286772389559","2.66391812762819","2.66415848091443","2.69971927482787","2.74361755730271","2.7759399109725","2.75251274179129","2.83803737810878","2.92292629983921","2.95351715745144","2.94983211117363","2.97644910245438","2.97315972752056","2.97101984205181","2.95874440531959","2.95408163265306","3.01695482471476","","","","","",
"Malawi","MWI","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.75521520312331","2.92384626433498","2.88544544380944","2.77659531982771","2.69413111674798","3.04873280219705","2.86070627203423","2.28634877018788","2.29094802680996","2.35396902628193","2.4326149109164","2.37951304779904","2.53601801109264","2.24712865290361","2.33064658662124","2.29065472848","2.30854476583226","2.30680558183211","2.45357575179251","2.5920142719962","2.54628718922092","2.53526145811027","2.85594256795751","2.94229607615734","3.50398478000501","3.27749395279823","2.8036476098267","2.69812280718046","2.51767701925566","2.57181815217787","2.66555050039487","2.54306527549825","2.80866820968554","2.70360746102877","2.65462767024687","2.53749236495873","2.55373108270773","2.69696282062885","2.76668024390392","2.97725409371395","2.88048155271451","2.80897866900878","2.69353025897149","2.70695190207308","","","","","",
"North America","NAC","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","2.81493927303676","2.77099585415219","2.75368977221482","2.72538552497115","2.74588989069659","2.74522142866384","2.72689401342745","2.71207462302619","2.68240377546511","2.68379821042829","2.76328811664701","2.72403810922214","2.71870906223054","2.72685741525803","2.69180036628291","2.64000623221949","2.5873994319458","2.57377704851505","2.57676446680577","2.58868021475576","2.58761088765489","2.55656874873961","2.53595732656208","2.55049869032664","2.52096495801131","2.49852372450297","2.49064724239338","2.49785709539215","2.51046163445545","2.50306774664535","2.47307198909336","2.45057870649742","2.44871305403738","2.45841588258223","2.4432551065046","2.43381175505161","2.43716885192981","2.46859206445141","2.46933082736946","2.44979223934425","2.46464352398764","2.4686254976988","2.45773758960212","2.46673221105795","2.4471127210427","2.45032370360432","2.43298076826597","2.43308947503196","2.42206358483335","2.38986440012608","2.39114062403556","2.36659952921382","2.32407528536489","2.31284831432852","2.32023989931005","","","","","",
